temperature,vibration,voltage,usage,actual_failure,predicted_failure,probability_of_failure
78.22483856750642,8.43020337383552,223.03818595604875,401.46177908904326,1,1,0.9120090465469352
62.48428523440947,10.904743592499468,213.47911111406938,978.2206685265583,1,1,0.9735315885857279
76.3577754749708,9.136759374563903,217.3655178391775,471.73983751843906,1,1,0.545041198029526
72.06465727137812,9.223646362917542,220.07063158628176,342.73092542790715,0,0,0.032581551370532896
74.63088773765821,11.556722152333275,225.7061299721953,755.1336174451959,0,1,0.7674786426077168
66.36431412087566,8.776461818189428,217.4382024750462,976.5610233229042,1,1,0.9728496005412497
85.3944040422762,8.2250156443958,206.61394200276752,162.66081510548514,1,1,0.9736479412727955
74.06262911197099,9.275118117193736,222.6536234939963,413.1725172077195,0,0,0.14744596405262014
68.76411308739702,12.377826742949285,220.72036861283746,298.06620117000415,1,1,0.7116084821415959
68.07458859791842,10.791607066874818,211.328697842891,938.4821582141545,1,1,0.9457543486809279
67.57882963566874,7.580717962617589,223.6363188262497,40.13885908536652,0,0,0.12461087000673333
79.32887255572378,8.623699309644552,216.24803619676064,50.62247226907412,1,1,0.9695528557165576
64.61127611035347,9.705995996743022,213.99576434261294,360.4745051415539,0,0,0.008692568242749938
72.39489912873196,10.873119608315335,219.57176618688425,945.9708898455993,1,1,0.913792368211466
67.89906591452072,9.802823735431476,229.51449277058086,119.95294173096983,0,0,0.3211168243436273
68.1951691709046,11.17338760295055,209.83316871423503,567.3909441560734,1,0,0.13363597419154805
69.8265755630661,8.775125250719125,217.56616020624983,328.82261784860935,0,0,0.009133976815956436
64.64957616836924,9.260779327912733,208.52308610184332,38.95784634846422,1,0,0.1188823147358219
72.7354869058502,12.171791131663156,225.3450564848055,563.9195667556237,1,1,0.7701947391745797
78.98843263424762,9.94695748150188,222.5775254014275,122.49786196598922,1,1,0.9453531843650043
69.46484820022721,11.506683242209064,214.19946758629956,354.72855673021263,0,0,0.16957184211755683
68.18193893893073,11.41890363427808,214.07644044347947,861.664884699101,1,1,0.8817747103178839
66.22308533823339,11.002188339879691,208.48985916380494,798.6557803566366,1,1,0.6877862640569745
65.80139078909612,11.355851742678539,210.3624107378939,682.1916892550987,0,0,0.3509774145695532
63.810922505865754,11.913404633589169,210.1883446886032,59.94330086130828,0,0,0.4406572321683097
65.69793317358024,11.027200213139434,229.7581671934471,383.2153659472517,0,0,0.3447261609007195
69.45619925771571,10.239160736828307,204.77640813782108,607.1352808835769,1,0,0.0904710101507809
83.16191032418695,12.747317090325915,215.48340523840378,679.0666044956374,1,1,0.9478392822226606
60.795628843341774,9.791101562925057,224.1486550036191,213.99467869831358,0,0,0.08322064241505359
64.89383591434644,10.507479322989147,213.96019374030772,374.8249243499977,0,0,0.015714792141795508
66.7408194609892,9.067926996263516,215.82633186394915,599.4611396587167,0,0,0.016150540589998052
71.48492336616593,8.306077303363345,203.56811188845833,834.9472056944037,1,1,0.7304101859940941
70.38684153823809,8.871504802685223,215.06877177600228,396.31262549822054,0,0,0.009059243335192882
64.24503211288848,10.0760069563364,238.00511181510853,840.9087104029071,1,1,0.973270371059107
64.20817655403728,11.026170840194586,210.39953704720537,905.2989990105154,1,1,0.9305931763706425
65.69357899335868,10.369102606394074,234.43632003468815,296.32580189980007,1,1,0.7537049946216293
77.64775159730307,8.307286690018254,224.63184795267586,922.4342836561244,1,1,0.9070169613373414
70.02556728321231,11.832655349404963,204.46241233983935,431.3017063410146,0,0,0.46366103000334213
68.62474151424178,12.393262973291302,230.7297804776601,151.4323143699633,1,1,0.8946610034447376
67.23888477859515,10.577387258559714,231.7972520836071,511.11363848950054,1,0,0.4689552560007664
74.770008817466,8.563185468861604,228.82333062323409,641.5044812562517,0,1,0.5287539605306961
65.31087480042439,10.081183382407765,224.72406277880378,408.4555814084826,0,0,0.0296473105334007
67.18856235379513,10.395821566925296,218.06173861227197,823.552226611819,1,1,0.581224398516921
69.07170511668092,4.302914758739849,218.62628211600602,255.33637376324413,0,0,0.1474951299496513
74.1784605603257,9.944970189898727,212.90420145250826,820.4875844802748,1,1,0.7170986386995408
69.2216138230396,9.592652499646068,201.20075614860954,957.9458599261376,1,1,0.9125641315765055
66.20433669223151,11.484190744018614,220.32796995411587,128.32586218876452,0,0,0.28816742182872734
62.923146289747926,11.996020219719304,223.76409526097515,915.0607325172224,1,1,0.9214885581008003
69.2647130924893,9.325828057763921,225.75205016106565,323.5304124854915,0,0,0.040755517414568856
68.18580719780171,8.699994838353081,205.94810153196426,682.5404787671571,0,0,0.1258777271066352
66.8759071115216,10.140104326226362,220.43514668643465,400.3128361729941,0,0,0.009784059935006586
67.37739866860113,8.192596278539744,216.70552213652908,210.1071929123518,0,0,0.014654053281757425
69.16440959841573,9.482407874665796,199.1588706050141,138.3715947205566,0,0,0.10535551180320062
66.61803848970365,9.605323159385348,223.5250496835688,706.3719968099961,1,0,0.1581593533056637
74.06758608684835,11.194800139699716,207.60892924346098,757.2829782755007,1,1,0.7985661510322688
73.62883311949346,8.496417899809632,220.8199555641356,177.08225539728983,0,0,0.3125418525976925
71.8860593753226,9.427991556239778,222.14713183170525,167.81459564602864,0,0,0.09205045600353
73.90911435888655,10.031158095162935,234.89863438602083,602.4494419665878,1,1,0.8378606112931797
78.38218656137641,7.491421153661501,205.51408585366457,397.7934409290982,1,1,0.9307621202950062
65.62190873307621,12.048125051622925,227.90371896051712,80.61540516960176,1,1,0.8469896248869542
67.76783192724736,9.66371236283042,220.98067539538945,345.0168399245661,0,0,0.008330666594232459
68.42365377679828,9.410100643415944,215.299578522405,886.0861088135164,1,1,0.7844365572980994
75.94196636724043,8.388259867007623,218.12670981593627,248.79178873917706,1,1,0.7184054124207551
72.52023257758923,15.203366228360789,212.8424001088925,658.102218056492,1,1,0.9956406371060345
73.40976485647482,7.869772673849255,228.38940500469613,143.2814587026411,0,1,0.743718455149425
71.90098925502981,6.990559251937995,207.96799144610856,691.6556518665416,0,0,0.42313540204239986
71.17807279054283,6.7697363681889815,234.64177238752438,145.32669242050412,1,1,0.9226887030790114
68.0333059383632,9.33236102048798,215.75763666601955,595.3663701568727,0,0,0.013304502698867187
68.2035395460647,10.848122088928179,233.88337778208447,975.7788185489327,1,1,0.9689452065995312
70.64610590987614,16.38621513568972,226.6834048871808,24.005044844888857,1,1,0.9836026532023522
77.61514928204012,8.706126444588852,216.92038470360959,969.7236327979771,1,1,0.9611629253804035
67.73846840375461,12.248225439972027,232.63706677654667,241.16521430776194,1,1,0.9047448292700259
65.00822979630604,10.217119411553046,236.25958915362062,811.9462346378834,1,1,0.95810326828196
63.47765249747573,10.799375903505283,214.97025229448656,250.87909989070022,0,0,0.04553404701271829
71.68801331037601,9.547042216196946,211.31707268123634,220.48763941474925,0,0,0.0519987813975283
79.23318498023833,11.243143779712101,223.2405702822156,189.87532909591997,1,1,0.9432897559251737
76.84315778766174,6.067286821247997,225.14254756017834,640.9655280987578,1,1,0.7871973770987993
69.64917144270676,10.63834902083836,215.4387917252581,575.0605734588147,0,0,0.04663098468497214
68.98903673783053,10.949396465759905,228.87655425873837,500.27853520776034,0,0,0.25884762546585915
